seq,id_tipo_contato,id_pessoa,valor,principal
752,3,377,mcastro@example.net,True
753,2,377,+55 (081) 0481 6953,False
754,3,378,silveiraheloisa@example.net,True
755,2,378,71 9726 8132,False
756,3,379,fgomes@example.net,True
757,2,379,(031) 7172 5620,False
758,3,380,vianaheitor@example.org,True
759,2,380,+55 (021) 8319-3355,False
760,3,381,andre75@example.com,True
761,2,381,(084) 4236 9490,False
762,3,382,lunanascimento@example.net,True
763,2,382,11 8542-6812,False
764,3,383,ana-lauraramos@example.org,True
765,2,383,81 3870 9865,False
766,3,384,ryan56@example.com,True
767,2,384,+55 (031) 5728 8801,False
768,3,385,da-matamarcelo@example.org,True
769,2,385,71 5367-7256,False
770,3,386,joao-gabrielviana@example.net,True
771,2,386,+55 81 4132-6169,False
772,3,387,enriconunes@example.com,True
773,2,387,+55 31 7780-5353,False
774,3,388,da-luzrodrigo@example.org,True
775,2,388,+55 84 8603 8684,False
776,3,389,rodrigo47@example.net,True
777,2,389,+55 (041) 6350-3263,False
778,3,390,martinshenrique@example.com,True
779,2,390,31 7797-0743,False
780,3,391,luiz-miguel61@example.net,True
781,2,391,+55 (084) 6679 1139,False
782,3,392,mdas-neves@example.org,True
783,2,392,81 0216-4390,False
784,3,393,gustavoda-mata@example.net,True
785,2,393,+55 (011) 1111 2961,False
786,3,394,silveiraenzo@example.com,True
787,2,394,(084) 2180 5220,False
788,3,395,joaocardoso@example.org,True
789,2,395,+55 (061) 0677-5518,False
790,3,396,onunes@example.com,True
791,2,396,+55 (051) 9590 2308,False
792,3,397,cardosomaite@example.com,True
793,2,397,(051) 1844-1048,False
794,3,398,andre03@example.com,True
795,2,398,84 1776-7219,False
796,3,399,estherrodrigues@example.org,True
797,2,399,(071) 6749-9850,False
798,3,400,diegonovaes@example.org,True
799,2,400,0800-674-0829,False
800,3,401,davi-luiz12@example.com,True
801,2,401,+55 (081) 9342 5291,False
802,3,402,monteirovinicius@example.net,True
803,2,402,+55 84 4806-1934,False
804,3,403,viniciusmelo@example.com,True
805,2,403,21 8768 9823,False
806,3,404,osales@example.org,True
807,2,404,+55 21 2167-8820,False
808,3,405,da-paznoah@example.org,True
809,2,405,+55 (061) 8228-4039,False
810,3,406,emoreira@example.com,True
811,2,406,11 9581 4387,False
812,3,407,elisa84@example.org,True
813,2,407,+55 (084) 9696-6223,False
814,3,408,gustavo-henriquebarbosa@example.com,True
815,2,408,(084) 2130-0826,False
816,3,409,ramosjoao-vitor@example.org,True
817,2,409,0800 888 5631,False
818,3,410,marcos-vinicius43@example.org,True
819,2,410,+55 51 3423 0842,False
820,3,411,limapietro@example.net,True
821,2,411,41 1454-6470,False
822,3,412,luizamoreira@example.net,True
823,2,412,31 2771-4796,False
824,3,413,luiz-gustavo80@example.net,True
825,2,413,84 0780-0666,False
826,3,414,fsantos@example.com,True
827,2,414,84 1429 2595,False
828,3,415,alicia87@example.org,True
829,2,415,84 6465-1130,False
830,3,416,nathanda-conceicao@example.com,True
831,2,416,41 6947 6682,False
832,3,417,ana-luizaporto@example.net,True
833,2,417,(071) 3949 0890,False
834,3,418,dmelo@example.org,True
835,2,418,+55 (061) 4876 6763,False
836,3,419,nfreitas@example.com,True
837,2,419,(041) 6494 2713,False
838,3,420,ian27@example.net,True
839,2,420,+55 61 9080 1904,False
840,3,421,nina36@example.com,True
841,2,421,0900 683 2080,False
842,3,422,da-rochavitor-gabriel@example.org,True
843,2,422,71 5433 4887,False
844,3,423,giovannanogueira@example.com,True
845,2,423,0300 676 7357,False
846,3,424,vitoria51@example.net,True
847,2,424,61 7868 6019,False
848,3,425,luana31@example.org,True
849,2,425,+55 (051) 5640 6083,False
850,3,426,hcastro@example.org,True
851,2,426,(051) 4222-1017,False
852,3,427,xaragao@example.com,True
853,2,427,+55 11 9917 0822,False
854,3,428,cauadas-neves@example.org,True
855,2,428,+55 (051) 9921 9900,False
856,3,429,maria-julia12@example.org,True
857,2,429,81 9720-9527,False
858,3,430,ribeirolavinia@example.net,True
859,2,430,+55 (051) 2406-8426,False
860,3,431,vieiramilena@example.com,True
861,2,431,+55 (051) 8145-1237,False
862,3,432,lmoura@example.net,True
863,2,432,0800 381 0497,False
864,3,433,ana-carolinaferreira@example.net,True
865,2,433,61 2204-0473,False
866,3,434,kaiqueramos@example.com,True
867,2,434,+55 (031) 2413 4144,False
868,3,435,pedro-henrique35@example.net,True
869,2,435,+55 21 1586 5967,False
870,3,436,teixeiraarthur@example.org,True
871,2,436,+55 81 7553-5827,False
872,3,437,jesuspedro-miguel@example.org,True
873,2,437,+55 (021) 9708-4752,False
874,3,438,oporto@example.com,True
875,2,438,+55 84 4833 3036,False
876,3,439,isisrocha@example.net,True
877,2,439,+55 (051) 2105-5332,False
878,3,440,rodrigo28@example.com,True
879,2,440,+55 41 8215-0561,False
880,3,441,pedro-lucasfarias@example.com,True
881,2,441,71 2274 3300,False
882,3,442,thiago98@example.com,True
883,2,442,+55 61 4256 1094,False
884,3,443,ana66@example.org,True
885,2,443,+55 (031) 9881 5731,False
886,3,444,thiago28@example.org,True
887,2,444,+55 81 9302-3390,False
888,3,445,olivia65@example.net,True
889,2,445,81 2569 8481,False
890,3,446,juancaldeira@example.org,True
891,2,446,+55 21 1397-0011,False
892,3,447,bcastro@example.com,True
893,2,447,11 4146 1070,False
894,3,448,zduarte@example.org,True
895,2,448,+55 (021) 4395-9486,False
896,3,449,nrocha@example.com,True
897,2,449,+55 84 1547 0084,False
898,3,450,lorenzopinto@example.com,True
899,2,450,11 4695-2325,False
900,3,451,holiveira@example.net,True
901,2,451,0900-874-7060,False
902,3,452,joaorocha@example.com,True
903,2,452,+55 84 9615-3526,False
904,3,453,isabella44@example.org,True
905,2,453,51 7858 2839,False
906,3,454,joaquim46@example.com,True
907,2,454,(084) 4283-1936,False
908,3,455,vcunha@example.org,True
909,2,455,51 7762 6094,False
910,3,456,maria-ceciliada-rocha@example.com,True
911,2,456,(041) 0622 5386,False
912,3,457,imartins@example.com,True
913,2,457,0800-557-8831,False
914,3,458,da-rosayago@example.com,True
915,2,458,+55 (051) 8902-3090,False
916,3,459,estherfreitas@example.net,True
917,2,459,+55 81 4585 2729,False
918,3,460,lavinia81@example.org,True
919,2,460,51 7782 9179,False
920,3,461,yasminda-cruz@example.net,True
921,2,461,+55 (021) 4245-1048,False
922,3,462,emillypinto@example.net,True
923,2,462,+55 51 4717 5747,False
924,3,463,oribeiro@example.net,True
925,2,463,+55 61 3916 4350,False
926,3,464,vitor-hugo14@example.net,True
927,2,464,+55 (041) 9880 1527,False
928,3,465,igorsouza@example.org,True
929,2,465,(021) 3325 6539,False
930,3,466,sduarte@example.net,True
931,2,466,61 9659-4625,False
932,3,467,tramos@example.net,True
933,2,467,0500-588-9647,False
934,3,468,jteixeira@example.org,True
935,2,468,(011) 8438 6860,False
936,3,469,mmelo@example.org,True
937,2,469,0300 852 8823,False
938,3,470,heloisa48@example.com,True
939,2,470,+55 (011) 5603 5020,False
940,3,471,da-cruzjoao-guilherme@example.org,True
941,2,471,11 5322 3302,False
942,3,472,ana-vitoriagoncalves@example.com,True
943,2,472,31 2584 1654,False
944,3,473,tcorreia@example.com,True
945,2,473,(071) 6093-0850,False
946,3,474,zlima@example.org,True
947,2,474,0900-722-9924,False
948,3,475,esther90@example.com,True
949,2,475,+55 (071) 1792 8517,False
950,3,476,maria-alice71@example.com,True
951,2,476,0800-348-9887,False
952,3,477,cardosonoah@example.org,True
953,2,477,+55 (051) 8503 6334,False
954,3,478,manuela64@example.org,True
955,2,478,+55 71 8426 1208,False
956,3,479,alexiada-mota@example.org,True
957,2,479,+55 84 5013 8268,False
958,3,480,franciscocavalcanti@example.net,True
959,2,480,+55 61 3712 8685,False
960,3,481,igomes@example.com,True
961,2,481,11 2077 7806,False
962,3,482,juliana04@example.com,True
963,2,482,+55 61 9926 1081,False
964,3,483,franciscodias@example.org,True
965,2,483,+55 61 2045-3704,False
966,3,484,nmartins@example.com,True
967,2,484,+55 (061) 2499 1859,False
968,3,485,laura11@example.net,True
969,2,485,+55 (051) 4435-7155,False
970,3,486,portomaria-cecilia@example.org,True
971,2,486,+55 51 1631 1220,False
972,3,487,luiz-felipecorreia@example.net,True
973,2,487,21 3077 7073,False
974,3,488,bnovaes@example.com,True
975,2,488,+55 11 9101 1712,False
976,3,489,ryan94@example.net,True
977,2,489,(031) 6600 4945,False
978,3,490,azevedolara@example.com,True
979,2,490,0500-847-5990,False
980,3,491,isabelly51@example.com,True
981,2,491,71 9360 6711,False
982,3,492,maria-alicealves@example.net,True
983,2,492,61 1648-2230,False
984,3,493,diegodias@example.org,True
985,2,493,+55 (081) 0080-9349,False
986,3,494,oliveiranicolas@example.org,True
987,2,494,+55 21 9000 1716,False
988,3,495,marcos-viniciuscardoso@example.com,True
989,2,495,0500-230-3540,False
990,3,496,pedro-henrique97@example.net,True
991,2,496,71 9038-6972,False
992,3,497,yasminda-mata@example.com,True
993,2,497,31 2496-3383,False
994,3,498,mendesrenan@example.net,True
995,2,498,41 4504-9065,False
996,3,499,marcos-viniciussilva@example.com,True
997,2,499,+55 71 5525 7355,False
998,3,500,sgoncalves@example.net,True
999,2,500,+55 (081) 0444 8670,False
1000,3,501,rodrigo04@example.org,True
1001,2,501,+55 84 2110 9040,False
1002,3,502,miguel61@example.org,True
1003,2,502,0300-641-8134,False
1004,3,503,pedro-lucasribeiro@example.net,True
1005,2,503,+55 41 8256 4513,False
1006,3,504,correiadiego@example.com,True
1007,2,504,11 8082-4228,False
1008,3,505,rebeca20@example.com,True
1009,2,505,(041) 4353 4712,False
1010,3,506,isaac26@example.com,True
1011,2,506,(051) 6133-8328,False
1012,3,507,nascimentoalexia@example.com,True
1013,2,507,+55 (071) 3194 3848,False
1014,3,508,martinsluiz-gustavo@example.net,True
1015,2,508,(071) 5837 9876,False
1016,3,509,da-luzthomas@example.net,True
1017,2,509,(051) 9125 7555,False
1018,3,510,camila88@example.org,True
1019,2,510,+55 71 7702-3546,False
1020,3,511,ana-beatriz35@example.org,True
1021,2,511,81 4767 2258,False
1022,3,512,alexandrerodrigues@example.net,True
1023,2,512,0900-864-2787,False
1024,3,513,joao-pedroferreira@example.net,True
1025,2,513,(071) 9179-4725,False
1026,3,514,ipereira@example.net,True
1027,2,514,+55 21 5407-2583,False
1028,3,515,gabriel50@example.com,True
1029,2,515,+55 (071) 6236 6907,False
1030,3,516,mmonteiro@example.org,True
1031,2,516,+55 31 6315-4056,False
1032,3,517,isisribeiro@example.net,True
1033,2,517,+55 81 5771-6167,False
1034,3,518,yfogaca@example.org,True
1035,2,518,0300-181-6454,False
1036,3,519,mda-cunha@example.com,True
1037,2,519,0900-690-7741,False
1038,3,520,diegopeixoto@example.net,True
1039,2,520,+55 71 5122 1260,False
1040,3,521,ferreiraana-beatriz@example.com,True
1041,2,521,(041) 5093-7445,False
1042,3,522,pietraoliveira@example.net,True
1043,2,522,21 1494 4831,False
1044,3,523,vitor-hugo36@example.net,True
1045,2,523,81 5165-2980,False
1046,3,524,asilva@example.net,True
1047,2,524,+55 (011) 8632-0061,False
1048,3,525,catarina07@example.org,True
1049,2,525,+55 (061) 0043-1357,False
1050,3,526,da-motanathan@example.com,True
1051,2,526,31 8191 8743,False
1052,3,527,azevedobreno@example.org,True
1053,2,527,+55 71 3817-7829,False
1054,3,528,wmoura@example.org,True
1055,2,528,(081) 7283 5633,False
1056,3,529,marcos-vinicius77@example.net,True
1057,2,529,84 9441-7782,False
1058,3,530,monteiropedro-miguel@example.org,True
1059,2,530,21 2748-2906,False
1060,3,531,ana-vitoriapinto@example.com,True
1061,2,531,+55 51 9628 5408,False
1062,3,532,leonardomonteiro@example.com,True
1063,2,532,0800 028 5733,False
1064,3,533,ana-carolina30@example.org,True
1065,2,533,+55 21 3841 7290,False
1066,3,534,isaac07@example.net,True
1067,2,534,+55 61 9384 6402,False
1068,3,535,ypires@example.net,True
1069,2,535,0300-985-9149,False
1070,3,536,matheus52@example.org,True
1071,2,536,+55 (051) 9971-8419,False
1072,3,537,iribeiro@example.org,True
1073,2,537,+55 (011) 1925 0695,False
1074,3,538,cardosomiguel@example.net,True
1075,2,538,21 6234 5109,False
1076,3,539,hmoraes@example.net,True
1077,2,539,0500 400 2833,False
1078,3,540,monteiroalexandre@example.org,True
1079,2,540,+55 (031) 8527 8965,False
1080,3,541,qfarias@example.com,True
1081,2,541,+55 41 7879-6284,False
1082,3,542,pietra54@example.com,True
1083,2,542,11 0561 3062,False
1084,3,543,cecilia59@example.com,True
1085,2,543,+55 (011) 6538 9609,False
1086,3,544,vitoria67@example.org,True
1087,2,544,+55 (061) 0863 1082,False
1088,3,545,araujoyago@example.com,True
1089,2,545,+55 (041) 6618-8391,False
1090,3,546,jmelo@example.org,True
1091,2,546,84 2838-9070,False
1092,3,547,jcosta@example.net,True
1093,2,547,71 5531 4516,False
1094,3,548,maria-fernanda25@example.com,True
1095,2,548,(041) 4270-0622,False
1096,3,549,cfogaca@example.net,True
1097,2,549,71 2921 8558,False
1098,3,550,isabella97@example.com,True
1099,2,550,(071) 7076-5421,False
1100,3,551,vianabeatriz@example.org,True
1101,2,551,(021) 3597-7577,False
1102,3,552,nicole07@example.net,True
1103,2,552,+55 71 0217 5121,False
1104,3,553,tnunes@example.com,True
1105,2,553,(061) 7662-3811,False
1106,3,554,caldeiramelissa@example.org,True
1107,2,554,71 5407 4564,False
1108,3,555,costaleonardo@example.com,True
1109,2,555,81 5446 7689,False
1110,3,556,tda-mota@example.com,True
1111,2,556,11 5080-1688,False
1112,3,557,correiadiego@example.com,True
1113,2,557,+55 (061) 8134-8011,False
1114,3,558,amoreira@example.net,True
1115,2,558,+55 11 4581 5885,False
1116,3,559,joao-lucasmonteiro@example.com,True
1117,2,559,+55 (021) 6672 7633,False
1118,3,560,fariasvinicius@example.net,True
1119,2,560,(051) 8747 5036,False
1120,3,561,xda-conceicao@example.net,True
1121,2,561,21 5663-8997,False
1122,3,562,gdias@example.net,True
1123,2,562,41 3115 5142,False
1124,3,563,monteiroemanuella@example.org,True
1125,2,563,(051) 2888-5756,False
1126,3,564,obarbosa@example.net,True
1127,2,564,(061) 4514-0427,False
1128,3,565,pietro99@example.com,True
1129,2,565,(041) 5857 6647,False
1130,3,566,bernardo71@example.org,True
1131,2,566,+55 (041) 4597-3861,False
1132,3,567,qcastro@example.com,True
1133,2,567,0300-257-1898,False
1134,3,568,peixotojoao-lucas@example.com,True
1135,2,568,+55 11 7005-2141,False
1136,3,569,anascimento@example.org,True
1137,2,569,(041) 2985-7363,False
1138,3,570,pedro76@example.net,True
1139,2,570,(081) 7749 5862,False
1140,3,571,vpereira@example.net,True
1141,2,571,+55 71 5003 8127,False
1142,3,572,stella13@example.net,True
1143,2,572,+55 51 8206 1389,False
1144,3,573,caroline46@example.com,True
1145,2,573,0800-798-3967,False
1146,3,574,igoncalves@example.com,True
1147,2,574,84 4302 4205,False
1148,3,575,lucasfarias@example.org,True
1149,2,575,84 9566-3811,False
1150,3,576,hcastro@example.net,True
1151,2,576,+55 (084) 3500-2264,False
1152,3,577,souzacalebe@example.org,True
1153,2,577,+55 (071) 8014 4158,False
1154,3,578,vianamelissa@example.net,True
1155,2,578,+55 (021) 2019-4419,False
1156,3,579,camilamoura@example.net,True
1157,2,579,+55 71 7097 1929,False
1158,3,580,maria-sophiada-paz@example.org,True
1159,2,580,41 1322-2498,False
1160,3,581,kramos@example.net,True
1161,2,581,61 3359 0731,False
1162,3,582,diego25@example.com,True
1163,2,582,0500 868 2455,False
1164,3,583,davi-luizbarbosa@example.org,True
1165,2,583,0500-767-5470,False
1166,3,584,sophia97@example.net,True
1167,2,584,31 1831-2175,False
1168,3,585,sophieda-mata@example.com,True
1169,2,585,+55 61 8195 0955,False
1170,3,586,zcardoso@example.com,True
1171,2,586,+55 (031) 7510 4223,False
1172,3,587,barrospietro@example.org,True
1173,2,587,0500 080 6239,False
1174,3,588,gabrielacavalcanti@example.com,True
1175,2,588,84 6966 8920,False
1176,3,589,jvieira@example.com,True
1177,2,589,0300-493-2131,False
1178,3,590,gdias@example.net,True
1179,2,590,+55 (021) 3906 5093,False
1180,3,591,laura13@example.net,True
1181,2,591,+55 61 4926 8160,False
1182,3,592,zribeiro@example.org,True
1183,2,592,0900-000-5848,False
1184,3,593,limacecilia@example.org,True
1185,2,593,(051) 6217 2527,False
1186,3,594,alexiarocha@example.net,True
1187,2,594,+55 31 2838-7761,False
1188,3,595,caua86@example.com,True
1189,2,595,84 8819 9609,False
1190,3,596,vianapietra@example.net,True
1191,2,596,51 7566 7112,False
1192,3,597,pintopietra@example.net,True
1193,2,597,0300-136-3942,False
1194,3,598,sabrina48@example.net,True
1195,2,598,+55 (051) 7095 1548,False
1196,3,599,benicionovaes@example.com,True
1197,2,599,+55 51 8384 6253,False
1198,3,600,luiz-henriquedias@example.org,True
1199,2,600,(084) 4806-4265,False
1200,3,601,ana-julia02@example.org,True
1201,2,601,11 6963-6474,False
1202,3,602,gustavobarbosa@example.net,True
1203,2,602,+55 (011) 1345-2931,False
1204,3,603,maria-sophiada-mata@example.com,True
1205,2,603,81 9077-0988,False
1206,3,604,pereiraaugusto@example.org,True
1207,2,604,+55 51 3897 3495,False
1208,3,605,hramos@example.net,True
1209,2,605,(031) 0278-0899,False
1210,3,606,yasmin82@example.com,True
1211,2,606,+55 (041) 3586 0688,False
1212,3,607,wteixeira@example.net,True
1213,2,607,+55 81 5863-6527,False
1214,3,608,garaujo@example.net,True
1215,2,608,0300-816-4853,False
1216,3,609,da-luzisabel@example.net,True
1217,2,609,+55 31 2799-0140,False
1218,3,610,julianada-rocha@example.com,True
1219,2,610,41 6036 5286,False
1220,3,611,almeidaleticia@example.net,True
1221,2,611,(041) 1274 3530,False
1222,3,612,catarina83@example.com,True
1223,2,612,21 3185 6276,False
1224,3,613,maysa49@example.net,True
1225,2,613,51 5778 2505,False
1226,3,614,barbosaleandro@example.com,True
1227,2,614,(041) 6333-9616,False
1228,3,615,lmendes@example.org,True
1229,2,615,+55 (051) 9762 2490,False
1230,3,616,vda-luz@example.com,True
1231,2,616,+55 51 9778 2208,False
1232,3,617,marcos-viniciuscampos@example.org,True
