"numero","data_venda","total","id_cliente","forma_pgto","nome","sexo","email","cpf"
3150,"2015-11-17",250.0,960,"Cartão Dinners 4 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
3160,"2015-04-06",600.0,47,"Pay Pall - 12 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
3170,"2015-01-03",176.0,147,"Cartão American 10 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
3180,"2015-08-27",290.0,386,"Cartão Master 4 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
3190,"2015-07-17",4500.0,385,"Cartão Visa 2 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
3200,"2015-12-27",8400.0,403,"Pay Pall - 5 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
3210,"2015-08-05",820.0,609,"Cartão American - Vencimento","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
3220,"2015-04-02",9000.0,257,"Cartão Visa 4 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
3230,"2015-08-15",3600.0,647,"Boleto - Vista","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
3240,"2015-09-09",145.0,634,"Cartão American - Vencimento","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
3250,"2015-04-17",250.0,845,"Cartão Visa 4 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
3260,"2015-07-14",9335.0,755,"Cartão Master - Vencimento","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
3270,"2015-06-07",3300.0,791,"Cartão Master 2 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
3280,"2015-12-11",3378.0,359,"Cartão American 5 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
3290,"2015-02-01",176.0,676,"Cartão Visa 4 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
3300,"2015-08-06",651.0,553,"Cartão American 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
3310,"2015-08-11",114.0,57,"Pay Pall - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
3320,"2015-12-23",360.0,707,"Pay Pall - 12 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
3330,"2015-12-11",38.0,639,"Tranferência - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
3340,"2015-12-07",11200.0,455,"Pay Pall - 12 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
3350,"2015-07-25",2200.0,854,"Pay Pall - 5 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
3360,"2015-03-14",45.0,882,"Depósito - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
3370,"2015-02-24",400.0,738,"Cartão Dinners 2 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
3380,"2015-01-10",320.0,527,"Cartão Dinners 4 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
3390,"2015-04-07",520.0,558,"Cartão American - Vencimento","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3400,"2015-07-13",1900.0,910,"Pay Pall - Vista","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
3410,"2015-10-07",3300.0,182,"Tranferência - Vista","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
3420,"2015-12-04",5200.0,258,"Pay Pall - 5 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
3430,"2015-01-11",156.0,55,"Cartão Visa 2 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
3440,"2015-09-05",1600.0,237,"Cartão Master 2 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
3450,"2015-09-05",1968.0,831,"Tranferência - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3460,"2015-12-15",450.0,462,"Cartão Visa 2 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
3470,"2015-07-03",852.0,400,"Cartão Master - Vencimento","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
3480,"2015-09-25",800.0,974,"Boleto - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
3490,"2015-03-10",70.0,107,"Cartão Dinners 4 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
3500,"2015-01-02",9900.0,370,"Cartão Visa 4 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
3510,"2015-06-19",90.0,129,"Cartão Master 3 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
3520,"2015-09-14",7720.0,428,"Pag Seguro Web - Vista","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
3530,"2015-09-01",10900.0,230,"Cartão Master 10 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
3540,"2015-03-18",9500.0,448,"Cartão Dinners 3 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
3550,"2015-06-05",85.0,444,"Tranferência - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3560,"2015-07-02",120.0,916,"Cartão Master 2 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
3570,"2015-09-09",7000.0,160,"Cartão Dinners 3 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
3580,"2015-07-21",5250.0,965,"Pag Seguro Web - Vista","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
3590,"2015-04-24",496.0,240,"Cartão Visa - Vencimento","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
3600,"2015-09-12",11500.0,113,"Tranferência - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
3610,"2015-08-23",1400.0,850,"Boleto - Vista","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
3620,"2015-02-18",99.0,880,"Pay Pall - 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
3630,"2015-08-19",267.0,439,"Cartão American 5 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
3640,"2015-06-06",1200.0,984,"Cartão Dinners 2 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
3650,"2015-01-04",270.0,109,"Pay Pall - 12 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
3660,"2015-10-20",8295.0,241,"Tranferência - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3670,"2015-05-12",11860.0,753,"Pay Pall - Vista","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
3680,"2015-09-16",2100.0,732,"Cartão Visa 10 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3690,"2015-05-01",190.0,310,"Cartão Visa - Vencimento","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
3700,"2015-09-13",3600.0,403,"Cartão Master 3 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
3710,"2015-06-25",528.0,105,"Cartão Master - Vencimento","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
3720,"2015-02-07",1200.0,769,"Pay Pall - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3730,"2015-05-16",56.0,823,"Pay Pall - 5 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
3740,"2015-01-07",310.0,587,"Cartão Dinners 4 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
3750,"2015-02-03",2280.0,730,"Cartão Visa - Vencimento","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
3760,"2015-07-20",1400.0,440,"Cartão Visa - Vencimento","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
3770,"2015-06-11",10000.0,387,"Cartão Master 10 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
3780,"2015-02-18",37700.0,2,"Cartão Master 2 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
3790,"2015-09-22",6558.0,245,"Cartão Master 5 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
3800,"2015-08-15",158.0,375,"Tranferência - Vista","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
3810,"2015-12-09",176.0,578,"Cartão Dinners 2 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
3820,"2015-06-19",2800.0,788,"Cartão Visa - Vencimento","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
3830,"2015-06-27",48.0,776,"Cartão American - Vencimento","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
3840,"2015-06-17",800.0,18,"Cartão American 10 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
3850,"2015-10-14",16500.0,662,"Pay Pall - 5 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
3860,"2015-04-27",2300.0,220,"Cartão Master - Vencimento","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
3870,"2015-12-05",3500.0,355,"Cartão Master 3 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
3880,"2015-11-14",20120.0,179,"Pay Pall - 5 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
3890,"2015-05-04",1200.0,196,"Cartão Dinners 4 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
3900,"2015-12-13",800.0,48,"Cartão American 10 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
3910,"2015-04-19",12134.0,435,"Pay Pall - 12 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
3920,"2015-06-13",10260.0,10,"Cartão Visa 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
3930,"2015-12-07",356.0,79,"Pay Pall - 5 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
3940,"2015-01-01",160.0,269,"Pay Pall - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
3950,"2015-05-12",354.0,718,"Cartão Visa 5 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
3960,"2015-09-18",2300.0,567,"Cartão Dinners 4 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
3970,"2015-04-14",900.0,370,"Cartão American 12 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
3980,"2015-01-12",12600.0,63,"Pay Pall - 12 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
3990,"2015-07-20",300.0,887,"Cartão Master 2 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
4000,"2015-04-16",800.0,138,"Cartão Dinners 3 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4010,"2015-05-13",230.0,310,"Cartão American - Vencimento","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
4020,"2015-02-11",1990.0,68,"Cartão Master 4 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
4030,"2015-11-12",13200.0,6,"Tranferência - Vista","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
4040,"2015-03-15",120.0,153,"Pay Pall - 12 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
4050,"2015-11-12",1350.0,274,"Depósito - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4060,"2015-10-17",2400.0,762,"Cartão Visa 2 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4070,"2015-05-21",4840.0,393,"Cartão Dinners 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4080,"2015-12-27",4600.0,226,"Cartão Visa 10 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4090,"2015-12-17",5200.0,502,"Pay Pall - 12 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
4100,"2015-08-10",1350.0,12,"Cartão Visa - Vencimento","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
4110,"2015-05-08",160.0,1,"Tranferência - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4120,"2015-10-25",2800.0,431,"Cartão Visa 10 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
4130,"2015-03-04",2800.0,323,"Cartão Visa 5 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
4140,"2015-01-03",240.0,277,"Cartão Master 10 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
4150,"2015-08-03",198.0,535,"Pag Seguro Web - Vista","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
4160,"2015-12-13",567.0,793,"Cartão Dinners 4 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
4170,"2015-05-16",13536.0,732,"Cartão Master 10 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
4180,"2015-10-15",99.0,182,"Cartão Visa - Vencimento","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4190,"2015-06-03",34.0,465,"Cartão Dinners 2 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
4200,"2015-01-01",2900.0,787,"Boleto - Vista","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
4210,"2015-03-04",24.0,907,"Pay Pall - 5 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
4220,"2015-09-15",3838.0,909,"Cartão Visa 10 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
4230,"2015-06-05",260.0,706,"Cartão Visa 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
4240,"2015-08-13",1200.0,999,"Cartão Master 5 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
4250,"2015-02-22",9300.0,671,"Cartão American 5 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4260,"2015-07-02",2300.0,19,"Cartão Visa 2 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4270,"2015-10-08",89.0,795,"Cartão Master 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
4280,"2015-05-25",22450.0,950,"Pay Pall - 5 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
4290,"2015-02-26",4200.0,404,"Pag Seguro Web - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4300,"2015-09-06",411.0,884,"Cartão Visa 5 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4310,"2015-03-22",2400.0,885,"Cartão Dinners 2 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
4320,"2015-08-06",290.0,198,"Cartão Visa 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
4330,"2015-11-03",300.0,136,"Cartão American - Vencimento","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4340,"2015-08-17",18777.0,369,"Cartão Visa 4 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
4350,"2015-03-06",180.0,470,"Cartão Visa 5 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4360,"2015-02-23",1900.0,551,"Cartão Dinners 4 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
4370,"2015-08-26",4400.0,91,"Cartão Master - Vencimento","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
4380,"2015-06-06",2420.0,695,"Cartão Master 10 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
4390,"2015-09-04",270.0,610,"Tranferência - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4400,"2015-10-11",1120.0,202,"Cartão Master 5 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
4410,"2015-06-17",210.0,106,"Pay Pall - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4420,"2015-08-06",570.0,911,"Cartão Visa 4 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4430,"2015-06-25",9915.0,907,"Cartão Master 4 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
4440,"2015-05-07",367.0,38,"Cartão Visa 2 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
4450,"2015-07-26",1090.0,234,"Cartão Visa - Vencimento","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4460,"2015-08-16",1100.0,716,"Cartão Visa 2 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4470,"2015-07-09",1100.0,365,"Cartão Master 4 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
4480,"2015-06-06",290.0,573,"Cartão Visa - Vencimento","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
4490,"2015-10-21",650.0,59,"Cartão Visa 5 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
4500,"2015-09-04",7600.0,611,"Pay Pall - Vista","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4510,"2015-03-09",294.0,672,"Cartão American - Vencimento","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4520,"2015-04-08",8464.0,194,"Tranferência - Vista","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
4530,"2015-01-23",3040.0,672,"Depósito - Vista","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
4540,"2015-09-20",4918.0,484,"Cartão Visa 10 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
4550,"2015-01-25",3100.0,720,"Cartão Visa 4 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4560,"2015-12-22",134.0,506,"Cartão Visa 4 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
4570,"2015-07-18",13160.0,992,"Cartão Visa 4 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
4580,"2015-05-04",2000.0,845,"Cartão Dinners 3 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
4590,"2015-03-21",4600.0,456,"Cartão American 10 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4600,"2015-04-01",4600.0,410,"Cartão Master 2 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
4610,"2015-02-20",12400.0,229,"Cartão Visa 4 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4620,"2015-02-13",1440.0,337,"Pay Pall - 5 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
4630,"2015-01-04",1090.0,707,"Cartão Dinners 2 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
4640,"2015-03-23",1100.0,556,"Cartão American 12 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4650,"2015-08-11",64.0,858,"Cartão American - Vencimento","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4660,"2015-01-27",11200.0,717,"Pay Pall - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
4670,"2015-11-18",24.0,82,"Cartão American - Vencimento","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
4680,"2015-06-10",785.0,899,"Cartão Visa 4 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4690,"2015-04-06",11400.0,836,"Cartão Visa 4 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
4700,"2015-05-10",945.0,42,"Cartão Visa 3 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
4710,"2015-12-13",250.0,891,"Cartão Dinners 2 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
4720,"2015-03-10",13930.0,625,"Pag Seguro Web - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4730,"2015-09-01",500.0,912,"Cartão Visa 2 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
4740,"2015-01-18",1000.0,446,"Cartão Visa 2 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4750,"2015-07-22",234.0,234,"Pay Pall - 5 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4760,"2015-07-26",1800.0,879,"Cartão Master 4 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4770,"2015-02-25",2500.0,657,"Cartão Master 5 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
4780,"2015-12-07",650.0,977,"Cartão Master 4 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
4790,"2015-11-18",145.0,819,"Cartão Master 4 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
4800,"2015-03-01",3500.0,841,"Cartão American 5 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
4810,"2015-11-03",17600.0,618,"Cartão Dinners 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
4820,"2015-11-08",9420.0,733,"Boleto - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
4830,"2015-03-12",6000.0,235,"Pay Pall - Vista","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
4840,"2015-08-11",21698.0,732,"Pay Pall - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
4850,"2015-12-04",3260.0,255,"Cartão Master - Vencimento","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
4860,"2015-12-25",7920.0,412,"Pay Pall - 12 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
4870,"2015-01-06",320.0,545,"Cartão Visa 10 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
4880,"2015-07-18",4360.0,647,"Pay Pall - 12 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
4890,"2015-12-25",4800.0,627,"Cartão Visa 2 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
4900,"2015-10-13",3700.0,402,"Cartão Master 3 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
4910,"2015-01-22",3800.0,876,"Cartão Visa - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
4920,"2015-05-26",145.0,189,"Cartão Master 4 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
4930,"2015-05-11",1350.0,523,"Pay Pall - 12 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
4940,"2015-12-23",109.0,978,"Cartão Visa 10 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
4950,"2015-08-23",240.0,886,"Cartão American - Vencimento","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
4960,"2015-08-19",1099.0,904,"Cartão American 5 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
4970,"2015-05-15",4200.0,964,"Cartão Dinners 2 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
4980,"2015-08-27",8000.0,566,"Cartão Visa 4 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
4990,"2015-04-09",3199.0,481,"Cartão Visa 4 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
5000,"2015-09-02",5292.0,933,"Tranferência - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
5010,"2015-04-06",180.0,520,"Cartão Visa - Vencimento","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
5020,"2015-12-23",10490.0,919,"Depósito - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
5030,"2015-07-06",1600.0,960,"Cartão Master 2 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
5040,"2015-05-17",792.0,395,"Cartão Master 5 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
5050,"2015-09-01",2300.0,150,"Cartão Visa 4 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
5060,"2015-03-26",180.0,7,"Cartão Dinners 3 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
5070,"2015-12-27",490.0,643,"Cartão American - Vencimento","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
5080,"2015-04-27",7068.0,673,"Cartão Visa - Vencimento","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
5090,"2015-06-12",4156.0,667,"Cartão Master 5 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
5100,"2015-02-25",450.0,674,"Cartão Master 10 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
5110,"2015-04-10",3300.0,399,"Cartão Master 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
5120,"2015-07-12",137.0,5,"Cartão American 10 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
5130,"2015-03-09",1500.0,655,"Cartão Dinners 2 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
5140,"2015-12-02",196.0,999,"Cartão American - Vencimento","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
5150,"2015-09-25",12290.0,292,"Pay Pall - 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
5160,"2015-08-19",261.0,90,"Cartão Master 10 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
5170,"2015-03-14",250.0,840,"Pay Pall - 12 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
